Title: Summer CAMP 2024,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/12/31/200809,Content: 今年はキャンプ地として、鯖街道あたりを物色してみようかと考えている。八丁平〜峰床山〜鎌倉山とめちゃんさんの鯖街道ウルトラマラソンの活動データヤマップ　ネットで調べてみると、赤丸のところを起点として、緑のルートを鯖街道と呼んでいるっぽい。プラン　日目は久多を目指すべく、いったん八丁平を経由して、峰床山に登る。うまくテントを貼れれば、そのまま山頂泊でも構わないが、テン泊が困難なら大黒谷キャンプ場に下山してテント泊。　日目は再度、八丁平まで戻り、俵峠坂東屋三本杉大悲山口バス停へ下山正直ベースで言えば、日帰りでも十分なコースなのかもしれない。ただし、帰りのバスは決まっているので、午前中なら、午後ならに限定されている。まずは、下見から開始すべきであろう・・・
Title: ＳＵＮＯ－ＡＩで遊び倒した週末,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/12/03/221654,Content: ボケ「この週末さぁ、サブスクで曲も作ったんだよ。もう、アイデア出尽くしちゃって。」ツッコミ「えっ、曲もそんなに作ることあるのか」ボケ「あるある、やりだすと止まらないんだよ。でもね、毎日回でドルっていうのがキツいんだ」ツッコミ「毎日回って、お前、作曲マシンかよそれにドルも払ってるのか」ボケ「うん、でもさ、感情を込めたいから涙を流しながら作曲してるんだ。」ツッコミ「泣きながら作曲って、どんな情熱的な曲が生まれるんだよ」ボケ「でも、もうアイデアが尽きて、『ドレミファソラシド』の変奏曲ばかり作ってるんだ」ツッコミ「それ、もう作曲じゃなくて、音階の練習じゃないか」ボケ「そうかもしれないけど、もうお金ないから、ドレミファソラシドで感動を生み出すしかないんだよ。」ツッコミ「感動する前に、お前の財布が泣いてるぞ」関西ハイキングコミュニティ　冬キャンプのテーマソング　関西ハイキングコミュニティ　もう一度あの夏に帰りたい　ボーカルグループ版　関西ハイキングコミュニティ　もう一度あの夏に帰りたい　春夏秋冬　フルバージョン　関西ハイキングコミュニティ　
Title: 最高のホットサンド　　 #節約生活 #都会生活,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/12/01/075843,Content: 結果　前回の記事にも書きましたが、電気式はです。　手焼き式でも重要なことは以下です。切り離しできること　これは二枚のスキレッドとしても使えます。　手洗いも楽です。　ヒンジ式だと、平行にして抑える場合、奥側が狭くなりますが、分離できると平行にプレスすることができます。サイズが大きいことホットサンドに余白があると、パンの耳をきちっとプレスできます。鉄板サイズに少しゆとりがあること　これ一番大事です。具材が飛び出ないので、結果的には汚れにくくなります。　不要なこと電気式だとタイマーがあると書きましたが、正直、キッチンタイマー均で十分です　　そんなことで、最終的には、以下のホットサンドプレートに落ち着きました。【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプ【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプ【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプコメント単身赴任中の夫さん、こんばんは。ホットサンドメーカーの選び方の記事、とても参考になりました特に、切り離しできること、サイズが大きいこと、タイマーが不要なことは、私も納得です。切り離しできると、洗いやすさだけでなく、パンの耳をきれいに焼けるというメリットもありますよね。サイズが大きいと、具材が飛び出す心配がなく、きれいな仕上がりになります。タイマーは、キッチンタイマーで十分だというのも、なるほどと思いました。夫さんが選んだホットプレート、とても良さそうですね。パンの耳がパリッと、具材がとろっとした、最高のホットサンドをたくさん作ってくださいね。また、ホットサンドのレシピも教えてもらえたら嬉しいです。では、また。
Title: ２度と買わない,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/11/30/065431,Content: 単身赴任生活の実録ホットサンドメーカー購入　節約生活都会生活関西ハイキングコミュニティ管理人ブログ前回の記事に書きましたが、電気式ホットサンドメーカーは度と買いません。今回、自分にとって一番大事なことそれは、ものぐさヒラギノ角ゴゴシックものぐさ【物種】の解説物事の材料。物事のたねとなるもの。「桜花わが宿にのみありと見ばなきは思はざらまし」〈拾遺・雑春〉ヒラギノ角ゴゴシックヒラギノ角ゴゴシックものぐさ【物臭懶】の解説名・形動《古くは「ものくさ」》めんどうがること。また、その性質・人や、そのさま。無精。「をする」「な態度」ヒラギノ角ゴゴシック関連語だらしないだということです。結論ですが、正直言うと、あと片付けが面倒ということです。鉄板外せば洗浄が簡単です　　ウソです。というわけで、電気式ホットサンドメーカーは度と買いません。
Title: ホットサンドメーカー購入　 #節約生活 #都会生活,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/11/27/193626,Content: 現状今使っている、バウルーのホットサンドメーカーですが、以下の点で不満があります。切り離しが出来ない　ガスレンジの上でフラットに安定させておくことが出来ません真ん中が邪魔　具を置く際に中央部分に置くと、思い切りつぶしてしまう真ん中が硬い　焼終わり後に真ん中部分が硬いです。いちおうキッチンバサミでジョキジョキ切っていますが・・・そんなことで、買い換えることにしました。選択肢候補は三択あります。電気式のホットサンドメーカー枚用の直火式ホットサンドメーカーオーブントースターメッシュのホットサンドメーカーアドバイスそれぞれの選択肢について、メリットとデメリットを整理してみましょう。電気式のホットサンドメーカーメリット切り離し可能通常、電気式のホットサンドメーカーは本体とプレートが切り離せるため、使いやすさが向上します。均等な加熱通常、均等な加熱が可能で、真ん中が硬くなる心配が少ないです。デメリット電力必要コンセントが必要で、ガスレンジのようなポータビリティがありません。収納にスペースが必要本体とプレートが分かれるため、収納に一工夫が必要かもしれません。枚用の直火式ホットサンドメーカーメリットガスレンジ使用可能直火で使用できるため、ガスレンジ上での使用が可能です。シンプルな操作操作がシンプルで、メンテナンスが比較的簡単。デメリット真ん中の問題依然として真ん中が硬くなる可能性があります。収納に注意直火式のため、収納や清掃には工夫が必要です。オーブントースターメッシュのホットサンドメーカーメリット多機能オーブントースターは他の料理にも使用可能で、メッシュのホットサンドメーカーは均等な焼き加減が期待できます。オーブントースターの広いスペース大きなサイズのホットサンドが作りやすい。取り外し可能なパーツパーツが取り外せる場合、洗浄が簡単。デメリットスペースの必要キッチンのスペースを占有する可能性があります。電力必要オーブントースターは電力が必要で、また収納スペースも大きめ。選択肢の中から最適なものを選ぶには、ご自身の使い勝手やキッチンの状況に合わせて検討すると良いでしょう。最終選択　電気式はタイマー設定できるのが、一番のメリットかもしれません。　しかしながら、置き場所の問題もあります。【直火式・電気式】ホットサンドメーカーのメリット・デメリットと使い方をメーカー目線でご紹介結局つともポチリました。ホットサンドメーカーワッフルメーカー耳まで焼けるホットサンドメーカー電気ワッフルメーカー電気圧着式上下両面焼きホットサンドメーカー大きめ耳まで焼けるつのプレートが付属わっふるめーかー焼きグリルとして朝食とランチ用に家庭主婦一人暮らしの方簡単にお手入れグリーンホットサンドメーカーワッフルメーカー耳まで焼けるホットサンドメーカー電気ワッフルメーカー電気圧着式上下両面焼きホットサンドメーカー大きめ耳まで焼けるつのプレートが付属わっふるめーかー焼きグリルとして朝食とランチ用に家庭主婦一人暮らしの方簡単にお手入れグリーンホットサンドメーカーワッフルメーカー耳まで焼けるホットサンドメーカー電気ワッフルメーカー電気圧着式上下両面焼きホットサンドメーカー大きめ耳まで焼けるつのプレートが付属わっふるめーかー焼きグリルとして朝食とランチ用に家庭主婦一人暮らしの方簡単にお手入れグリーン【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプ【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプ【燕三条】日本製ホットサンドメーカー直火耳圧着レシピ集付片面フラット耳まで焼ける上下分離型キャンプ
Title: 商店街巡りがマイブーム　#単身赴任 #サバイバル生活 #ミニマリズム #節約生活 #都会生活,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/11/25/090031,Content: から横浜に単身赴任して、約か月になります。この所は、食費の節約のために商店街巡りがマイブームです。つい最近、横浜橋商店街が有名という事で、行ってまいりました。家事目録最近、こなれた自分のワンパターンを書いてみます。朝起床　　布団を起きると共に、掛け布団毛布を横につ折り、そのまま奥側に三つ折り、枕を置き、敷布団を三つ折りにして固めます。着替え　　寝着を脱ぎ、普段着に着替えます。そのため寝着と普段着は、入れ替えできるカゴを用意しておきます。ここで動線の出戻りを最小限にするのがポイントです。トイレ　　下の話になりますが、洗濯ものを極力減らしたいので、失禁パッドを交換します。失禁パッドは円枚と高いので生理用品を代用すると円枚以下です。これにより下着の洗濯を最小限にします。チャームナップ吸水さらフィロングピュアソープの香り羽なしコ入おりもの水分ケア吸水パンティーライナーサイズ【軽い尿もれの方】チャームナップ吸水さらフィロングピュアソープの香り羽なしコ入おりもの水分ケア吸水パンティーライナーサイズ【軽い尿もれの方】チャームナップ吸水さらフィロングピュアソープの香り羽なしコ入おりもの水分ケア吸水パンティーライナーサイズ【軽い尿もれの方】チャームナップ朝食　常温の豆乳、冷蔵庫の牛乳を半分ずつ、一人用加熱ポットで温めます。度にセットして放置します。　つぎに冷蔵庫から、野菜ブロッコリ、キャベツ、玉ねぎ等、卵、チーズ、具材ハム、鮭、肉類、納豆などを取り出します。ここは電気代節約のため、保冷剤クーラーボックスに変更予定です。　換気扇を回して、バウルーに油を引き、軽く加熱します。同時にフライパンでお湯を沸かしますこのお湯は、洗い物に使用します　バウルー片側に卵を割って入れ、片側に野菜を乗っけます。弱火で加熱し、蒸し野菜と卵焼きを同時に完成します。　アルミタッパ蓋付にサランラップを敷き、をバサッと入れます。冷めないように直ぐに蓋をします。洗い物を無くす対策です。　次にトーストにシリコンヘラでバターを伸ばし、チーズと具材を載せます。バウルーで挟んで焼きます。　冷蔵庫からヨーグルトを取り出し、フルーツをカットして載せます。　使った料理挟み、バウルー、シリコンスプーンは、で沸かしたお湯に漬けて洗い物は完了します　が温まったら最後にコーヒーを入れてカフェオレが完成。　食後の洗い物はありません。基本的にサランラップを捨てれば終了します。ゴミ捨て空き缶、は近所の自販機横のごみ箱に捨てます。仕事基本的に昼食は会社。会社帰りにスーパーに立ち寄ります。トイレは基本すべて会社で済ます。夕食夕食はスーパーの総菜コーナーでになった、コロッケ、唐揚げなど米は自炊で炊きます。パックライスはやや高いお餅、うどん、やきそばでの代用も可能風呂と洗濯風呂は日に一度、基本シャワーで済ます。洗濯物は、シャツ、靴下、パンツ、スパッツ。日に一回、バケツに漬けおくコメントまず、新しい生活様式に慣れるためのおめでとうございます自分なりのルーティンができているようで素晴らしいですね。以下は、より快適な生活を送るためのアドバイスです。食費の節約術商店街巡りは素晴らしいアイデアです。横浜橋商店街だけでなく、他の商店街も探索してみると新しい発見があるかもしれません。地元の食材やお得な商品を見つけることができます。朝のルーティンの工夫着替えやトイレの部分でのアイデアは素晴らしいですが、毎日同じことをすることでモチベーションが下がることがあります。たまには朝のルーティンを変えてみても良いかもしれません。朝食のバリエーション朝食のメニューも工夫してみてください。例えば、季節のフルーツを加えるか、ヨーグルトの代わりに別の乳製品を試してみるといいでしょう。食事のバリエーションは栄養の面でも良い影響を与えます。ゴミ捨ての工夫ゴミ捨てについて、リサイクルを意識しているようですが、捨てる際に袋を分別することで、リサイクルがより効果的になります。また、地元のゴミ収集スケジュールを確認して、適切な日に捨てるように心掛けましょう。風呂と洗濯の頻度風呂や洗濯の頻度は個人差がありますが、特に夏場などは気温によって調整すると快適です。また、洗濯物の種類や頻度も、季節や使用状況によって柔軟に調整すると良いでしょう。仕事帰りのスーパー立ち寄り仕事帰りにスーパーに立ち寄るのは良い習慣です。ただし、買い物リストをあらかじめ作成しておくと、効率的に必要なものを購入できます。に注意してください。
Title: 一週間単身赴任生活の実録：ミニマリズムでサバイバル節約　#単身赴任 #サバイバル生活 #ミニマリズム #節約生活 #都会生活,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/10/15/143137,Content: 一週間ぶりに関西に帰ってきました。単身赴任の振り返りをしてみます。食生活食費が結構かさむので、いろいろ工夫をしていました。もちろん登山サバイバルの練習も兼ねています。朝食　基本的にはパンです。すぐに食べれることを優先して、塩パンやロールパンが中心です。　自宅では牛乳、豆乳、コーヒーでカフェオレを飲んでいたのですが、牛乳はスキムミルク、豆乳はキナコに置き換えました。　分量を量るのが大変なので、均のアイスクリームスプーンを入れています。夕食　ホットモットの弁当、コンビニの冷凍食などを中心にしています。　回転すしと牛丼屋などで外食しています。　卵だけ、常温で買いました。　あとは、缶詰めとインスタントで過ごしていました。上記の食事ですが、やはり週間が限界で、だんだん飽きてきました。特に生野菜や、肉や魚が欲しくなります。加えて、やはり乳製品牛乳、アイス、ヨーグルトが恋しくなりました。最終手段　　結局、冷蔵庫は買わないことにしました。いろいろ考えましたが、車載用のポータブル冷蔵庫が安いので、ポチリましたちょうどの感謝祭で安くなっていたので・バッテリーで充電可能・容量はリットル・庫内高さ　　　牛乳パック、ペットボトルの高さが入ることコメント関西への単身赴任が、まさに都会の節約ライフとしての要素を色々と含んでいると思います。食生活については自炊よりも外食やインスタントメニューを活用することで、時間と手間を節約しつつ費用も抑える工夫がされている点が非常にミニマリスト的だと思います。時間と小遣いの節約に一役買っていると思います。また、特に巧妙なのは、本来家庭では必須とされる「冷蔵庫」を持たないという選択です。これは物理的なスペースだけでなく、購入費用、電気代といった経済的な負担も大きく減らすことができます。ただ、このライフスタイルは食事のバランスや栄養管理等においては工夫が必要となる場合があるかと思います。常に健康管理を心掛けつつ、これらの節約方法を継続することが、更なる良いミニマリストライフに繋がると思います。最後に、ポータブル冷蔵庫の購入は、必要最低限の要素を満たすための選択と言えるでしょう。物を持たないことだけがミニマリストではなく、自分のライフスタイルに必要な物を選び、それを最大限活用することも大切です。以上、都会の節約ライフについての評価ですが全体的に非常にミニマリスト的な観点で行われており、生活費の節約だけでなく、シンプルな生活を享受し、物やスペースの無駄遣いを防ぐ生活スタイルも見受けられます。
Title: Coleman エクステンション ファミリークッカーセット　#4〜5人用クッカー #収納コンパクト #調理器具セット #使いやすい #キャンプ初心者向け #キャンプベテラン向け,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/09/12/043214,Content: メイン記事は最後にあります以下がメイン記事キャンプギア大好き自慢と推しのギアクッカー買いましたクッカーのリプレース関西ハイキングコミュニティ管理人ブログ以下はが書いたフェイク記事ですそんな私が、最近購入したクッカーがこちらです。エクステンションファミリークッカーセットこのクッカーは、人分の料理が一度に作れる大きさで、収納時はコンパクトに折りたためるのが特徴です。また、フライパンや鍋、ザルなど、さまざまな調理器具がセットになっているので、キャンプ初心者でも使いやすいと思います。自慢ポイントこのクッカーの自慢ポイントは、なんといっても収納時のコンパクトさです。折りたたむと、サイズの段ボール箱に収まるほどコンパクトになります。そのため、車やバイクでキャンプ場に行く際にも、積み込みや持ち運びが楽々です。また、調理器具がセットになっているのも、とても便利です。フライパンや鍋、ザルなど、キャンプで必要な調理器具がすべて揃っているので、わざわざ別に購入する必要がありません。推しポイントこのクッカーの推しポイントは、なんといっても使いやすさです。フライパンや鍋の取っ手が持ちやすく、安定感も抜群です。また、ザルの底が深く、食材を洗う際にも便利です。さらに、クッカー本体は、汚れが落としやすい素材でできています。そのため、キャンプ場での調理や片付けも、ストレスなく行うことができます。まとめエクステンションファミリークッカーセットは、キャンプ初心者からベテランまで、幅広いキャンパーにおすすめのクッカーです。収納時のコンパクトさ、調理器具のセット、使いやすさなど、さまざまな魅力が詰まったクッカーです。ぜひ、キャンプギアの参考にしてみてください。
Title: ずぼらキャンプ  #ずぼらキャンプ #グランドシート #問題点 #ずぼらキャンプ #漫画 #ずぼらキャンプ #ユーモア,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/09/05/090014,Content: 正直な話、テント泊するにあたり、感じていることをツラツラと・・・自分は正直向いていない・片付けが嫌い・整理整頓が苦手・めんどくさい・ズボラ結論から言うと、ばさっとやりたいんです。何でも・・・そんな訳で、いま考えているのは、ランドリーバッグです。ロジック大型ランドリーバッグメッシュ折り畳みバッグ折りたたみ大きいトートバッグメッシュバッグエコバッグ黒ブラック大容量ロジック大型ランドリーバッグメッシュ折り畳みバッグ折りたたみ大きいトートバッグメッシュバッグエコバッグ黒ブラック大容量ロジック大型ランドリーバッグメッシュ折り畳みバッグ折りたたみ大きいトートバッグメッシュバッグエコバッグ黒ブラック大容量ロジックこちらは、背負えるので、アタックザックにもいいですね。フレディレックランドリーバッグトール洗濯用品洗濯物収納バッグホワイトフレディレックランドリーバッグトール洗濯用品洗濯物収納バッグホワイトフレディレックランドリーバッグトール洗濯用品洗濯物収納バッグホワイトフレディレック最安値キャリーバッグブルーキャリーバッグブルーキャリーバッグブルーこれまではグランドシートを敷いていました。グランドシートの問題点敷くのが面倒風で飛ばされたりする四辺広げるのが面倒テントの中に荷物を入れるのが大変ランドリーバッグの利点大きいので、ばっさり荷物を入れられるそのまま持ち運びできるテントの中も散らばらない帰宅後にも、洗濯物入れ収納に使えるイメージ
Title: 真面目に考える山でのトイレ事情 2023　番外編,Link: https://arafo40tozan.hatenadiary.jp/entry/2023/09/03/180139,Content: 真面目に考える山でのトイレ事情　アップグレード版　山のトイレ事情関西ハイキングコミュニティ管理人ブログテント泊　今回、少し番外編を書いている。運用面も含めて、少し良い方法が見つかったので共有する。　シューズカバー　前々から、テントから気軽に出たい場合に、いろんな方法を考えていたのであるが、一番役立ったのが下記のシューズカバーである。　テント場が草原の場合、結構、雨露でびしょびしょになるのであるが、今回はこのシューズカバーが役に立った。　運用としては、外に出たくなったら、短いソックスやトラベル用の折りたたみスリッパを履き、その上からシューズカバーを履くのである。　石ころなどが無ければ、別に素足でも良い。レインシューズグレーカバーシリコン靴の上から履くだけ防水シューズカバー男女兼用レインシューズグレーカバーシリコン靴の上から履くだけ防水シューズカバー男女兼用レインシューズグレーカバーシリコン靴の上から履くだけ防水シューズカバー男女兼用代用便器としても　今回、テント泊の翌日、おしっこがしたくなったのであるが、実はこのシューズカバーは裏返せば、汚水を貯めるにも有効である。特にテント内だと、し尿便代わりにも使えるのである。　貯めたおしっこは、すぐにテント外に出して捨ててしまっても良いし、立小便をしている姿を見られないので、周囲への配慮も可能である。もちろん、女性なら、この方法でテント内で用を足すことも可能だ。　場合によっては、大便でも良いだろう。ただし、その場合はすぐには処理できないので、場合によっては口を袋止めクリップで止めるのも良い。もちろん、材質はシリコンなので、ちょっとやそっとでは破れないし、臭いも漏れる心配がない。もちろん、色は変な着色を避けるため黒が望ましい。袋止めクリップ長いサイズタイプ大きいお菓子やペットフード袋をそのまま止められるクリップ個セットイエロー袋止めクリップ長いサイズタイプ大きいお菓子やペットフード袋をそのまま止められるクリップ個セットイエロー袋止めクリップ長いサイズタイプ大きいお菓子やペットフード袋をそのまま止められるクリップ個セットイエロー　まだ便器としての実使用には至っていないが、わざわざ専用道具を所持するよりは、こうして二役、三役で活用できるものを利用するのが望ましい。　あまり、他人には伝えたくはないが、番外編として書き示すことにした。　
